ID,Folder,PDF_File,Category,Page,Product_Title,Description,Price_Formatted,Raw_Price,Extraction_Method,Line_Text
FURN-00935,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,11,27,,₹0,0,text_regex,: 27000/-
FURN-00936,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,11,18,,₹500,500,text_regex,: 18500/-
FURN-00937,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,11,17,,₹500,500,text_regex,: 17500/-
FURN-00938,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,11,15,,₹700,700,text_regex,15700/-
FURN-00939,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,11,15,,₹0,0,text_regex,15000/
FURN-00940,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,12,15,,₹750,750,text_regex,: 15750/-
FURN-00941,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,12,14,,₹750,750,text_regex,: 14750/-
FURN-00942,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,12,14,,₹750,750,text_regex,: 14750/-
FURN-00943,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,12,13,,₹750,750,text_regex,: 13750/-
FURN-00944,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,23,,₹0,0,text_regex,: 23000/- | MB : 22500/-
FURN-00945,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,22,,₹500,500,text_regex,: 22500/-  | MB : 21500/-
FURN-00946,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,23,,₹0,0,text_regex,: 23000/- | MB : 22500/-
FURN-00947,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,22,,₹500,500,text_regex,: 22500/- | MB : 21500/-
FURN-00948,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,12,,₹0,0,text_regex,: 12000/- | MB : 11500/-
FURN-00949,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,13,10,,₹0,0,text_regex,: 10000/- | MB : 9500/-
FURN-00950,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,14,10,,₹750,750,text_regex,: 10750/-
FURN-00951,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,14,10,,₹0,0,text_regex,: 10000/-
FURN-00952,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,15,13,,₹0,0,text_regex,: 13000/-
FURN-00953,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,15,12,,₹0,0,text_regex,: 12000/-
FURN-00954,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,15,14,,₹250,250,text_regex,: 14250/-
FURN-00955,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,15,13,,₹500,500,text_regex,: 13500/-
FURN-00956,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,16,14,,₹0,0,text_regex,: 14000/-
FURN-00957,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,16,13,,₹0,0,text_regex,: 13000/-
FURN-00958,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,16,13,,₹500,500,text_regex,: 13500/-
FURN-00959,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,16,12,,₹500,500,text_regex,: 12500/-
FURN-00960,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,17,(Ind) 8,,₹800,800,text_regex,(IND) 8800/- | MB : 76
FURN-00961,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,17,11,,₹500,500,text_regex,: 11500/-
FURN-00962,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,17,10,,₹500,500,text_regex,: 10500/-
FURN-00963,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,18,10,,₹500,500,text_regex,: 10500/-
FURN-00964,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,18,10,,₹0,0,text_regex,: 10000/-
FURN-00965,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,18,10,,₹0,0,text_regex,: 10000/-
FURN-00966,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,19,● Glassfled Rylon Backrest With Lumbar Support & Mesh Fabric,• Adjustable / Fixed armrest with PP pad.,₹650,650,ocr,● Glassfled rylon backrest with lumbar support & mesh fabric | • Adjustable / Fixed armrest with PP pad. | ₹650
FURN-00967,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,20,Executive,MARQUIS,Price on Request,0,ocr,EXECUTIVE | MARQUIS | Price on Request
FURN-00968,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,21,64,,₹0,0,text_regex,: 64000/-
FURN-00969,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,21,60,,₹0,0,text_regex,: 60000/-
FURN-00970,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,21,56,,₹0,0,text_regex,: 56000/-
FURN-00971,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,21,52,,₹0,0,text_regex,: 52000/-
FURN-00972,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,22,63,,₹500,500,text_regex,: 63500/- | MB : 58500/-
FURN-00973,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,22,51,,₹0,0,text_regex,: 51000/- | MB : 48000/-
FURN-00974,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,22,68,,₹0,0,text_regex,: 68000/-
FURN-00975,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,22,40,,₹0,0,text_regex,: 40000/-
FURN-00976,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,23,75,,₹0,0,text_regex,: 75000/- | MB : 72000/-
FURN-00977,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,23,55,,₹0,0,text_regex,: 55000/- | MB : 50000/-
FURN-00978,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,23,41,,₹0,0,text_regex,: 41000/- |MB : 39000/-
FURN-00979,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,23,59,,₹0,0,text_regex,: 59000/- | MB : 57000/-
FURN-00980,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,24,26,,₹0,0,text_regex,: 26000/-
FURN-00981,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,24,24,,₹0,0,text_regex,: 24000/-
FURN-00982,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,24,28,,₹0,0,text_regex,: 28000/-
FURN-00983,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,24,26,,₹0,0,text_regex,: 26000/-
FURN-00984,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,25,95,,₹0,0,text_regex,: 95000/-
FURN-00985,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,25,85,,₹0,0,text_regex,: 85000/-
FURN-00986,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,25,80,,₹0,0,text_regex,: 80000/-
FURN-00987,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,25,76,,₹0,0,text_regex,: 76000/-
FURN-00988,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,26,28,,₹0,0,text_regex,: 28000/-
FURN-00989,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,26,(Imp),,₹280,280,text_regex,(IMP) 280
FURN-00990,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,27,32,,₹500,500,text_regex,: 32500/-
FURN-00991,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,27,30,,₹500,500,text_regex,: 30500/-
FURN-00992,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,27,34,,₹0,0,text_regex,: 34000/-
FURN-00993,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,27,32,,₹0,0,text_regex,: 32000/-
FURN-00994,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,28,28,,₹0,0,text_regex,: 28000/-
FURN-00995,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,28,26,,₹500,500,text_regex,: 26500/-
FURN-00996,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,28,32,,₹0,0,text_regex,: 32000/-
FURN-00997,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,28,30,,₹0,0,text_regex,: 30000/-
FURN-00998,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,29,33,,₹0,0,text_regex,: 33000/-
FURN-00999,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,29,32,,₹0,0,text_regex,: 32000/-
FURN-01000,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,29,34,,₹500,500,text_regex,: 34500/-
FURN-01001,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,29,32,,₹0,0,text_regex,: 32000/-
FURN-01002,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,30,64,,₹0,0,text_regex,: 64000/-
FURN-01003,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,30,61,,₹0,0,text_regex,: 61000/-
FURN-01004,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,30,75,,₹0,0,text_regex,: 75000/-
FURN-01005,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,30,55,,₹0,0,text_regex,: 55000/-
FURN-01006,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,31,128,,₹0,0,text_regex,: 128000/-
FURN-01007,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,31,120,,₹0,0,text_regex,: 120000/-
FURN-01008,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,31,32,,₹0,0,text_regex,: 32000/-
FURN-01009,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,31,31,,₹0,0,text_regex,: 31000/-
FURN-01010,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,32,31,,₹0,0,text_regex,: 31000/-
FURN-01011,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,32,28,,₹500,500,text_regex,: 28500/-
FURN-01012,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,32,26,,₹0,0,text_regex,: 26000/-
FURN-01013,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,32,24,,₹0,0,text_regex,: 24000/-
FURN-01014,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,33,20,,₹0,0,text_regex,: 20000/-
FURN-01015,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,33,19,,₹0,0,text_regex,: 19000/-
FURN-01016,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,33,38,,₹500,500,text_regex,: 38500/-
FURN-01017,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,33,37,,₹500,500,text_regex,: 37500/-
FURN-01018,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,34,17,,₹500,500,text_regex,: 17500/-
FURN-01019,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,34,17,,₹0,0,text_regex,: 17000/-
FURN-01020,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,34,17,,₹500,500,text_regex,: 17500/-
FURN-01021,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,34,17,,₹0,0,text_regex,: 17000/-
FURN-01022,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,35,14,,₹0,0,text_regex,: 14000/-
FURN-01023,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,35,13,,₹0,0,text_regex,: 13000/-
FURN-01024,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,35,25,,₹500,500,text_regex,: 25500/-
FURN-01025,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,35,24,,₹500,500,text_regex,: 24500/-
FURN-01026,A- DIVINE CHAIRS PRICELIST W-O LOGO,EXECUTIVE PRICELIST.pdf,executive,36,My Chair My Pride,All Prices are Ex-Warehouse,Price on Request,0,ocr,MY CHAIR MY PRIDE | All Prices are Ex-Warehouse | Price on Request
FURN-01027,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,1,Prince,,"₹2,026",2026,ocr,"PRINCE |  | ₹2,026"
FURN-01028,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Quartz,,"₹34,000",34000,text_regex,QUARTZ : 34000/-
FURN-01029,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01030,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Pebble,,"₹29,000",29000,text_regex,PEBBLE : 29000/-
FURN-01031,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01032,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Cassina - 25,,₹0,0,text_regex,CASSINA - 25000/-
FURN-01033,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,2,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01034,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Osaka - 32,,₹0,0,text_regex,OSAKA - 32000/-
FURN-01035,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01036,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Lancer,,"₹41,000",41000,text_regex,LANCER : 41000/-
FURN-01037,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01038,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Soho,,"₹42,000",42000,text_regex,SOHO : 42000/-
FURN-01039,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,3,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01040,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Marina,,"₹28,000",28000,text_regex,MARINA : 28000/-
FURN-01041,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01042,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Allure,,"₹28,000",28000,text_regex,ALLURE : 28000/-
FURN-01043,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01044,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Tiago,,"₹32,000",32000,text_regex,TIAGO : 32000/-
FURN-01045,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,4,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01046,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Zara,,"₹40,000",40000,text_regex,ZARA : 40000/-
FURN-01047,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01048,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Zara W/O Arms,,"₹37,000",37000,text_regex,ZARA W/O ARMS : 37000/-
FURN-01049,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01050,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Symphony,,"₹30,000",30000,text_regex,SYMPHONY : 30000/-
FURN-01051,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,5,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01052,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Antonia,,"₹26,000",26000,text_regex,ANTONIA : 26000/-
FURN-01053,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01054,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Scorpio,,"₹27,000",27000,text_regex,SCORPIO : 27000/-
FURN-01055,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01056,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Avita,,"₹32,000",32000,text_regex,AVITA : 32000/-
FURN-01057,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,6,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01058,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Meraki,,"₹30,000",30000,text_regex,MERAKI : 30000/-
FURN-01059,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01060,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Crafty,,"₹32,000",32000,text_regex,CRAFTY : 32000/-
FURN-01061,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01062,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Azzurra,,"₹22,000",22000,text_regex,AZZURRA : 22000/-
FURN-01063,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,7,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01064,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Ethan,,"₹28,000",28000,text_regex,ETHAN : 28000/-
FURN-01065,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01066,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Finista,,"₹28,000",28000,text_regex,FINISTA : 28000/-
FURN-01067,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01068,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Temple,,"₹17,000",17000,text_regex,TEMPLE : 17000/-
FURN-01069,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,8,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01070,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,Oxy,,"₹32,000",32000,text_regex,OXY : 32000/-
FURN-01071,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01072,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,June,,"₹35,000",35000,text_regex,JUNE : 35000/-
FURN-01073,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01074,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,Rolf - 24,,₹0,0,text_regex,ROLF - 24000/-
FURN-01075,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,9,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01076,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Maharaja,,"₹32,000",32000,text_regex,MAHARAJA : 32000/-
FURN-01077,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01078,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Mackanzy,,"₹29,000",29000,text_regex,MACKANZY : 29000/-
FURN-01079,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01080,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Mustang,,"₹29,000",29000,text_regex,MUSTANG : 29000/-
FURN-01081,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,10,Fabric(,,₹500,500,text_regex,FABRIC(500 Per Mtr)
FURN-01082,A- DIVINE CHAIRS PRICELIST W-O LOGO,PRINCE PRICELIST WL .pdf,prince,11,My Chair My Pride,All PricesareEx-Warehouse,Price on Request,0,ocr,MY CHAIR MY PRIDE | All PricesareEx-Warehouse | Price on Request
FURN-01083,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,1,Puffy,ALBERT,"₹2,026",2026,ocr,"PUFFY | ALBERT | ₹2,026"
FURN-01084,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Eva,,"₹5,500",5500,text_regex,EVA : 5500/-
FURN-01085,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Capsul,,"₹5,500",5500,text_regex,CAPSUL : 5500/-
FURN-01086,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Reno,,"₹6,500",6500,text_regex,RENO : 6500/-
FURN-01087,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Astro,,"₹6,500",6500,text_regex,ASTRO : 6500/-
FURN-01088,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Gold,,"₹6,250",6250,text_regex,GOLD : 6250/-
FURN-01089,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,2,Opal,,"₹8,000",8000,text_regex,OPAL : 8000/-
FURN-01090,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Merry,,"₹8,000",8000,text_regex,MERRY : 8000/-
FURN-01091,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Torry,,"₹7,000",7000,text_regex,TORRY : 7000/-
FURN-01092,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Dior - 8,,₹250,250,text_regex,DIOR - 8250/-
FURN-01093,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Libra,,"₹12,500",12500,text_regex,LIBRA : 12500/-
FURN-01094,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Vitro,,"₹10,250",10250,text_regex,VITRO : 10250/-
FURN-01095,A- DIVINE CHAIRS PRICELIST W-O LOGO,PUFFY PRICELIST WL .pdf,puffy,3,Bloomington,,"₹5,750",5750,text_regex,BLOOMINGTON : 5750/-
